mi.mitnumber,mi.modification,mi.number,valid_date,result_docnum,result_text,mi.mitype,mi.mititle,verification_year,org_title,applicability,vri_id,verification_date,_version_,sticker_num
41440-09,WS300-UMB,029.0213.0812.034,2025-01-10T00:00:00Z,С-ВХН/11-01-2024/308425652,Пригодно,WS-UMB,Станции погодные автоматические,2024,"ФГБУ ""ГНМЦ"" МИНОБОРОНЫ РОССИИ",True,1-308425652,2024-01-11T00:00:00Z,1788243634885230592,
60696-15,WS500-UMB,256.0617.0813.224,2025-01-10T00:00:00Z,С-В/11-01-2024/307391446,Пригодно,WS-UMB,Станции погодные автоматические,2024,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-307391446,2024-01-11T00:00:00Z,1787894375685029888,
41440-09,WS300-UMB,008.0213.0812.034,2025-01-09T00:00:00Z,С-ВХН/10-01-2024/308425651,Пригодно,WS-UMB,Станции погодные автоматические,2024,"ФГБУ ""ГНМЦ"" МИНОБОРОНЫ РОССИИ",True,1-308425651,2024-01-10T00:00:00Z,1788243634875793408,
41440-09,WS300-UMB,255.0213.0812.035,2025-01-09T00:00:00Z,С-ВХН/10-01-2024/308425653,Пригодно,WS-UMB,Станции погодные автоматические,2024,"ФГБУ ""ГНМЦ"" МИНОБОРОНЫ РОССИИ",True,1-308425653,2024-01-10T00:00:00Z,1788243634906202112,
60696-15,Нет модификации,023.1017.0812.224,2024-12-27T00:00:00Z,С-Т/28-12-2023/305026066,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИФТРИ""",True,1-305026066,2023-12-28T00:00:00Z,1786534210347991040,
60696-15,Нет модификации,396.0917.0012.224,2024-12-27T00:00:00Z,С-Т/28-12-2023/305026061,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИФТРИ""",True,1-305026061,2023-12-28T00:00:00Z,1786534210425585664,
60696-15,Нет модификации,024.1017.0812.224,2024-12-27T00:00:00Z,С-Т/28-12-2023/305026062,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИФТРИ""",True,1-305026062,2023-12-28T00:00:00Z,1786534210433974272,
60696-15,Нет модификации,037.0617.0812.224,2024-12-27T00:00:00Z,С-Т/28-12-2023/305026064,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИФТРИ""",True,1-305026064,2023-12-28T00:00:00Z,1786534210450751488,
60696-15,Нет модификации,197.0617.0812.224,2024-12-27T00:00:00Z,С-Т/28-12-2023/305026048,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИФТРИ""",True,1-305026048,2023-12-28T00:00:00Z,1786534210899542016,
60696-15,Нет модификации,054.0617.0812.224,2024-12-27T00:00:00Z,С-Т/28-12-2023/305026055,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИФТРИ""",True,1-305026055,2023-12-28T00:00:00Z,1786534211056828416,
60696-15,Нет модификации,418.0917.0012.224,2024-12-27T00:00:00Z,С-Т/28-12-2023/305026057,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИФТРИ""",True,1-305026057,2023-12-28T00:00:00Z,1786534211080945664,
60696-15,Нет модификации,245.0017.0012.224,2024-12-27T00:00:00Z,С-Т/28-12-2023/305026059,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИФТРИ""",True,1-305026059,2023-12-28T00:00:00Z,1786534211101917184,
60696-15,Нет модификации,382.0917.0812.224,2024-12-27T00:00:00Z,С-Т/28-12-2023/305026052,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИФТРИ""",True,1-305026052,2023-12-28T00:00:00Z,1786534211135471616,
60696-15,WS500-UMB,357.0919.0813.230,2024-12-24T00:00:00Z,С-В/25-12-2023/306038727,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-306038727,2023-12-25T00:00:00Z,1787627106913484800,
60696-15,WS500-UMB,268.1120.0813.237,2024-12-24T00:00:00Z,С-В/25-12-2023/306038726,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-306038726,2023-12-25T00:00:00Z,1787627106938650624,
60696-15,WS600-UMB,415.0821.0701.238,2024-12-20T00:00:00Z,С-В/21-12-2023/304736020,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-304736020,2023-12-21T00:00:00Z,1786438443392303104,
60696-15,WS600-UMB,303.0921.0701.238,2024-12-20T00:00:00Z,С-В/21-12-2023/304736018,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-304736018,2023-12-21T00:00:00Z,1786438443520229376,
60696-15,WS600-UMB,298.0921.0701.238,2024-12-20T00:00:00Z,С-В/21-12-2023/304736019,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-304736019,2023-12-21T00:00:00Z,1786438443528617984,
60696-15,WS600-UMB,436.0821.0701.238,2024-12-20T00:00:00Z,С-В/21-12-2023/304736017,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-304736017,2023-12-21T00:00:00Z,1786438443535958016,
60696-15,WS600-UMB,272.1114.0701.040,2024-12-14T00:00:00Z,С-В/15-12-2023/303187949,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-303187949,2023-12-15T00:00:00Z,1785809375209717760,
60696-15,WS500-UMB,244.0719.0813.230,2024-12-13T00:00:00Z,С-В/14-12-2023/302949967,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-302949967,2023-12-14T00:00:00Z,1785708519686668288,
60696-15,модификация WS500 - UMB,208.0621.0813.238,2024-12-12T00:00:00Z,С-БЯ/13-12-2023/301505877,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФБУ ""САМАРСКИЙ ЦСМ""",True,1-301505877,2023-12-13T00:00:00Z,1785180895683018752,
60696-15,модификация WS500 - UMB,208.0821.0813.238,2024-12-12T00:00:00Z,С-БЯ/13-12-2023/301505876,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФБУ ""САМАРСКИЙ ЦСМ""",True,1-301505876,2023-12-13T00:00:00Z,1785180895690358784,
60696-15,модификация WS500 - UMB,185.0621.0813.238,2024-12-12T00:00:00Z,С-БЯ/13-12-2023/301505875,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФБУ ""САМАРСКИЙ ЦСМ""",True,1-301505875,2023-12-13T00:00:00Z,1785180895698747392,
60696-15,модификация WS500 - UMB,013.1121.0813.238,2024-12-12T00:00:00Z,С-БЯ/13-12-2023/301505874,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФБУ ""САМАРСКИЙ ЦСМ""",True,1-301505874,2023-12-13T00:00:00Z,1785180895702941696,
60696-15,модификация WS500 - UMB,164.0621.0813.238,2024-12-12T00:00:00Z,С-БЯ/13-12-2023/301505873,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФБУ ""САМАРСКИЙ ЦСМ""",True,1-301505873,2023-12-13T00:00:00Z,1785180895706087424,
60696-15,модификация WS600-UMB,092.0719.0701.230,2024-12-11T00:00:00Z,С-БЯ/12-12-2023/301143028,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФБУ ""САМАРСКИЙ ЦСМ""",True,1-301143028,2023-12-12T00:00:00Z,1785077994889412608,
60696-15,WS500-UMB,559.1020.0813.236,2024-12-07T00:00:00Z,С-ТТ/08-12-2023/300905041,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-300905041,2023-12-08T00:00:00Z,1785003291634040832,
41440-09,WS600-UMB,018.0614.0701.039,2024-12-04T00:00:00Z,С-БТЦ/05-12-2023/300726575,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-300726575,2023-12-05T00:00:00Z,1784984479092178944,
60696-15,WS500-UMB,409.0718.0813.226,2024-11-28T00:00:00Z,С-БТЦ/29-11-2023/298238969,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-298238969,2023-11-29T00:00:00Z,1784003268204036096,
60696-15,WS500-UMB,380.0315.0813.041,2024-11-26T00:00:00Z,С-В/27-11-2023/297107133,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-297107133,2023-11-27T00:00:00Z,1783717374911840256,
60696-15,WS500-UMB,041.0919.0813.230,2024-11-23T00:00:00Z,С-В/24-11-2023/297407719,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-297407719,2023-11-24T00:00:00Z,1783807007023693824,
60696-15,модификация WS600 - UMB,328.0719.0701.230,2024-11-21T00:00:00Z,С-БЯ/22-11-2023/296151429,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФБУ ""САМАРСКИЙ ЦСМ""",True,1-296151429,2023-11-22T00:00:00Z,1783266360361484288,
60696-15,модификация WS600 - UMB,366.0719.0701.230,2024-11-21T00:00:00Z,С-БЯ/22-11-2023/296151428,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФБУ ""САМАРСКИЙ ЦСМ""",True,1-296151428,2023-11-22T00:00:00Z,1783266360365678592,
60696-15,WS500-UMB,208.1121.0813.238,2024-11-20T00:00:00Z,С-В/21-11-2023/299620642,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-299620642,2023-11-21T00:00:00Z,1784528282779123712,
60696-15,WS700-UMB,011.0420.1305.231,2024-11-19T00:00:00Z,С-В/20-11-2023/296553513,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-296553513,2023-11-20T00:00:00Z,1783367346896764928,
60696-15,WS500-UMB,308.1119.0813.230,2024-11-15T00:00:00Z,С-БТЦ/16-11-2023/294919160,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-294919160,2023-11-16T00:00:00Z,1782733160382988288,
60696-15,WS500-UMB,309.1119.0813.230,2024-11-15T00:00:00Z,С-БТЦ/16-11-2023/294919161,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-294919161,2023-11-16T00:00:00Z,1782733160422834176,
60696-15,WS500-UMB,305.1119.0813.230,2024-11-15T00:00:00Z,С-БТЦ/16-11-2023/294919157,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-294919157,2023-11-16T00:00:00Z,1782733160521400320,
60696-15,WS500-UMB,063.0821.0813.238,2024-11-15T00:00:00Z,С-БТЦ/16-11-2023/294919156,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-294919156,2023-11-16T00:00:00Z,1782733160536080384,
60696-15,WS500-UMB,369.0719.0813.230,2024-11-15T00:00:00Z,С-БТЦ/16-11-2023/294919155,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-294919155,2023-11-16T00:00:00Z,1782733160549711872,
60696-15,WS500-UMB,282.1119.0813.230,2024-11-15T00:00:00Z,С-БТЦ/16-11-2023/294919159,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-294919159,2023-11-16T00:00:00Z,1782733160595849216,
60696-15,WS500-UMB,278.1119.0813.230,2024-11-15T00:00:00Z,С-БТЦ/16-11-2023/294919158,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-294919158,2023-11-16T00:00:00Z,1782733160609480704,
41440-09,WS500-UMB,169.0714.0813.039,2024-11-15T00:00:00Z,С-БТЦ/16-11-2023/294919162,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-304395678,2023-11-16T00:00:00Z,1786345575746109440,
60696-15,WS500-UMB,525.0821.0813.238,2024-11-15T00:00:00Z,С-В/16-11-2023/295947687,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-295947687,2023-11-16T00:00:00Z,1783186742111633408,
60696-15,WS500-UMB,212.0617.0813.224,2024-11-15T00:00:00Z,С-В/16-11-2023/295947682,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-295947682,2023-11-16T00:00:00Z,1783186742172450816,
60696-15,WS500-UMB,329.0721.0813.238,2024-11-15T00:00:00Z,С-В/16-11-2023/295947680,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-295947680,2023-11-16T00:00:00Z,1783186742189228032,
60696-15,WS500-UMB,030.0621.0813.238,2024-11-13T00:00:00Z,С-ТТ/14-11-2023/294611063,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-294611063,2023-11-14T00:00:00Z,1782625883514732544,
60696-15,WS500-UMB,051.0919.0813.230,2024-11-12T00:00:00Z,С-В/13-11-2023/294440585,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-294440585,2023-11-13T00:00:00Z,1782550396184559616,
41440-09,WS500-UMB,350.0713.0813.035,2024-11-09T00:00:00Z,С-В/10-11-2023/294680509,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-294680509,2023-11-10T00:00:00Z,1782637555609501696,
41440-09,WS500-UMB,171.0514.0813.039,2024-11-09T00:00:00Z,С-В/10-11-2023/294680508,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-294680508,2023-11-10T00:00:00Z,1782637555622084608,
41440-09,WS500-UMB,176.0514.0813.039,2024-11-09T00:00:00Z,С-В/10-11-2023/294680507,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-294680507,2023-11-10T00:00:00Z,1782637555666124800,
41440-09,WS500-UMB,122.0514.0813.039,2024-11-09T00:00:00Z,С-В/10-11-2023/294680506,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-294680506,2023-11-10T00:00:00Z,1782637555674513408,
60696-15,WS500-UMB,038.1117.0813.224,2024-11-07T00:00:00Z,С-В/08-11-2023/293317419,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-293317419,2023-11-08T00:00:00Z,1782106576844226560,
60696-15,WS500-UMB,211.0616.0813.220,2024-11-07T00:00:00Z,С-В/08-11-2023/293317423,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-293317423,2023-11-08T00:00:00Z,1782106577097981952,
60696-15,WS500-UMB,049.0919.0813.230,2024-11-07T00:00:00Z,С-В/08-11-2023/293317420,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-293317420,2023-11-08T00:00:00Z,1782106577124196352,
60696-15,WS500-UMB,296.0719.0813.230,2024-11-07T00:00:00Z,С-В/08-11-2023/293317421,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-295930035,2023-11-08T00:00:00Z,1783185373378117632,
60696-15,WS500-UMB,586.0219.0813.229,2024-11-07T00:00:00Z,С-В/08-11-2023/293317422,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-295929788,2023-11-08T00:00:00Z,1783185382281576448,
60696-15,модификация WS600-UMB,382.0918.0701.226,2024-11-02T00:00:00Z,С-БЯ/03-11-2023/294984401,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФБУ ""САМАРСКИЙ ЦСМ""",True,1-294984401,2023-11-03T00:00:00Z,1782796321665581056,
60696-15,WS600-UMB,122.0120.0701.231,2024-11-01T00:00:00Z,С-В/02-11-2023/295875653,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-295875653,2023-11-02T00:00:00Z,1783175750360236032,
60696-15,WS600-UMB,068.0919.0701.230,2024-11-01T00:00:00Z,С-В/02-11-2023/295875652,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-295875652,2023-11-02T00:00:00Z,1783175750443073536,
60696-15,WS600-UMB,123.0120.0701.231,2024-11-01T00:00:00Z,С-В/02-11-2023/295875651,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-295875651,2023-11-02T00:00:00Z,1783175750447267840,
60696-15,WS600-UMB,370.0919.0701.230,2024-11-01T00:00:00Z,С-В/02-11-2023/295875650,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-295875650,2023-11-02T00:00:00Z,1783175750451462144,
60696-15,WS600-UMB,185.0120.0701.231,2024-11-01T00:00:00Z,С-В/02-11-2023/295875649,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-295875649,2023-11-02T00:00:00Z,1783175750455656448,
60696-15,WS600-UMB,372.0919.0701.230,2024-11-01T00:00:00Z,С-В/02-11-2023/295875648,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-295875648,2023-11-02T00:00:00Z,1783175750464045056,
60696-15,WS600-UMB,134.0520.0701.232,2024-11-01T00:00:00Z,С-В/02-11-2023/292653123,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-292653123,2023-11-02T00:00:00Z,1781921275654963200,
60696-15,WS500-UMB,301.0721.0813.238,2024-11-01T00:00:00Z,С-В/02-11-2023/292653115,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-292653115,2023-11-02T00:00:00Z,1781921275693760512,
60696-15,WS500-UMB,206.0621.0813.238,2024-11-01T00:00:00Z,С-В/02-11-2023/292653117,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-292653117,2023-11-02T00:00:00Z,1781921275711586304,
60696-15,WS500-UMB,244.0620.0813.232,2024-11-01T00:00:00Z,С-В/02-11-2023/292653112,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-292653112,2023-11-02T00:00:00Z,1781921275801763840,
60696-15,WS200-UMB,033.0917.0811.224,2024-11-01T00:00:00Z,С-В/02-11-2023/292653114,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-292653114,2023-11-02T00:00:00Z,1781921275821686784,
60696-15,WS400-UMB,312.0617.0613.224,2024-11-01T00:00:00Z,С-В/02-11-2023/292653113,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-292653113,2023-11-02T00:00:00Z,1781921275831123968,
60696-15,WS500-UMB,293.0120.0813.231,2024-10-29T00:00:00Z,С-БТЦ/30-10-2023/290333079,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-293038421,2023-10-30T00:00:00Z,1782010676091289600,
60696-15,WS500-UMB,076.0520.0813.232,2024-10-26T00:00:00Z,С-В/27-10-2023/291004993,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-291004993,2023-10-27T00:00:00Z,1781360328130428928,
60696-15,WS500-UMB,565.0219.0813.229,2024-10-26T00:00:00Z,С-В/27-10-2023/291004985,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-291004985,2023-10-27T00:00:00Z,1781360329106653184,
60696-15,WS500-UMB,444.0721.0813.238,2024-10-26T00:00:00Z,С-В/27-10-2023/291004982,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-291004982,2023-10-27T00:00:00Z,1781360329164324864,
60696-15,WS500-UMB,212.0616.0813.220,2024-10-26T00:00:00Z,С-В/27-10-2023/291004983,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-291004983,2023-10-27T00:00:00Z,1781360329172713472,
60696-15,модификация WS500-UMB,541.1020.0813.236,2024-10-25T00:00:00Z,С-БЯ/26-10-2023/289702459,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФБУ ""САМАРСКИЙ ЦСМ""",True,1-289702459,2023-10-26T00:00:00Z,1780894344740339712,
60696-15,модификация WS500-UMB,555.1020.0813.236,2024-10-25T00:00:00Z,С-БЯ/26-10-2023/289702457,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФБУ ""САМАРСКИЙ ЦСМ""",True,1-289702457,2023-10-26T00:00:00Z,1780894344744534016,
60696-15,модификация WS500-UMB,499.1020.0813.236,2024-10-25T00:00:00Z,С-БЯ/26-10-2023/289702461,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФБУ ""САМАРСКИЙ ЦСМ""",True,1-289702461,2023-10-26T00:00:00Z,1780894344904966144,
60696-15,модификация WS500-UMB,456.0920.0813.236,2024-10-25T00:00:00Z,С-БЯ/26-10-2023/289702446,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФБУ ""САМАРСКИЙ ЦСМ""",True,1-289702446,2023-10-26T00:00:00Z,1780894345392553984,
60696-15,WS500-UMB,529.0821.0813.238,2024-10-24T00:00:00Z,С-БТЦ/25-10-2023/289284954,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-289284954,2023-10-25T00:00:00Z,1780738155341676544,
60696-15,WS600-UMB,135.1018.0701.226,2024-10-15T00:00:00Z,С-В/16-10-2023/288564896,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГУП ""ВНИИМ ИМ. Д.И.МЕНДЕЛЕЕВА""",True,1-288564896,2023-10-16T00:00:00Z,1780552573236805632,
60696-15,WS500-UMB,443.0721.0813.238,2024-10-11T00:00:00Z,С-ТТ/12-10-2023/285945168,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-285945168,2023-10-12T00:00:00Z,1779541980020211712,
60696-15,WS500-UMB,439.0721.0813.238,2024-10-11T00:00:00Z,С-ТТ/12-10-2023/285945169,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-285945169,2023-10-12T00:00:00Z,1779541980038037504,
60696-15,WS500-UMB,375.0721.0813.238,2024-10-11T00:00:00Z,С-ТТ/12-10-2023/285945165,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-285945165,2023-10-12T00:00:00Z,1779541980099903488,
60696-15,WS500-UMB,379.0721.0813.238,2024-10-11T00:00:00Z,С-ТТ/12-10-2023/285945166,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-285945166,2023-10-12T00:00:00Z,1779541980121923584,
60696-15,WS500-UMB,442.0721.0813.238,2024-10-11T00:00:00Z,С-ТТ/12-10-2023/285945167,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФБУ ""РОСТЕСТ-МОСКВА""",True,1-285945167,2023-10-12T00:00:00Z,1779541980140797952,
60696-15,WS500-UMB,211.0119.0813.227,2024-10-11T00:00:00Z,С-БТЦ/12-10-2023/286180935,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-286180935,2023-10-12T00:00:00Z,1779589930157080576,
60696-15,WS500-UMB,301.1119.0813.230,2024-10-11T00:00:00Z,С-БТЦ/12-10-2023/286180936,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-286180936,2023-10-12T00:00:00Z,1779589930161274880,
60696-15,WS500-UMB,363.0919.0813.230,2024-10-11T00:00:00Z,С-БТЦ/12-10-2023/286180939,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-286180939,2023-10-12T00:00:00Z,1779589930180149248,
60696-15,WS500-UMB,307.1119.0813.230,2024-10-11T00:00:00Z,С-БТЦ/12-10-2023/286180937,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-286180937,2023-10-12T00:00:00Z,1779589930184343552,
60696-15,WS500-UMB,232.0120.0813.231,2024-10-11T00:00:00Z,С-БТЦ/12-10-2023/286180938,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-286180938,2023-10-12T00:00:00Z,1779589930188537856,
60696-15,WS500-UMB,279.1119.0813.230,2024-10-11T00:00:00Z,С-БТЦ/12-10-2023/286180940,Пригодно,WS-UMB,Станции погодные автоматические,2023,"ФГБУ ""ЦЕНТРАЛЬНОЕ УГМС""",True,1-286180940,2023-10-12T00:00:00Z,1779589930222092288,
